,week,Plot,SubPlot,pH,PrepH,SoilMoisture,PreSoilMoisture,N,PreN,P,PreP,K,PreK,Mg,PreMg,Ca,PreCa,Temperature,PreTemperature,Humidity,PreHumidity,Light,PreLight,plantHeight,NoOfTiller,NoOfPanicle,SPAD,NoOfSpikelet,NoOfFilledGrain,NoOfUnfilledGrain,WeightGrain
128,2,5,9,6.661678,,78.60695,,2.742635,,0.291603,,2.615689,,1.304605,,0.288173,,26.0444,,89.94482,,1009.938,,0.083299,0.043432,0.092392,0.871392,0.871392,0.807471,0.574526,0.893925
129,2,5,10,6.14513,,71.54525,,2.139394,,0.082917,,1.40337,,1.892549,,0.54388,,20.22044,,88.34809,,1005.775,,0.08424,0.043775,0.094873,0.905904,0.905904,0.83383,0.579967,0.912762
130,2,6,1,7.458359,,86.90215,,2.348571,,0.082548,,1.007536,,1.539902,,0.558081,,29.00646,,88.9354,,1003.447,,0.085127,0.044566,0.095939,0.929598,0.929598,0.860625,0.584613,0.913793
131,2,6,2,6.433527,,86.33907,,2.710279,,0.027143,,3.132414,,1.607717,,0.590212,,26.78309,,88.45217,,1005.148,,0.088086,0.046167,0.096751,0.942819,0.942819,0.883755,0.591527,0.947158
132,2,6,3,7.122895,,77.05707,,1.571493,,0.029439,,1.767695,,1.058933,,0.531255,,24.94326,,88.90872,,1008.566,,0.090282,0.047468,0.097186,0.944141,0.944141,0.894069,0.614699,0.973243
133,2,6,4,7.702979,,64.45082,,2.658417,,0.053847,,2.294199,,1.340667,,0.247721,,23.36901,,89.04712,,1009.681,,0.090334,0.04871,0.098736,0.977126,0.977126,0.928011,0.623681,0.975871
134,2,6,5,7.682858,,75.06512,,1.438186,,0.138959,,1.130149,,1.82742,,0.309807,,27.7101,,89.98259,,1001.671,,0.091544,0.049207,0.099802,1.011889,1.011889,0.945206,0.638711,1.006708
135,2,6,6,6.046309,,78.65139,,2.785023,,0.267021,,2.39183,,1.31055,,0.403154,,25.70577,,89.64421,,1003.879,,0.091642,0.049403,0.100042,1.015481,1.015481,0.968914,0.650737,1.031829
136,2,6,7,6.298755,,63.84448,,1.122197,,0.267448,,3.021309,,1.273301,,0.481918,,24.98834,,89.79176,,1006.748,,0.094248,0.051104,0.100292,1.019521,1.019521,1.001365,0.661276,1.03966
137,2,6,8,6.030462,,78.05114,,1.110508,,0.198674,,3.621276,,1.471807,,0.431647,,25.66176,,88.44955,,1003.644,,0.095292,0.052329,0.103529,1.024027,1.024027,1.001484,0.67942,1.069787
138,2,6,9,6.410925,,69.06293,,1.866703,,0.284278,,1.992247,,1.268059,,0.58382,,21.40527,,89.74149,,1003.969,,0.096315,0.053688,0.106546,1.056224,1.056224,1.011856,0.691132,1.100048
139,2,6,10,7.279318,,64.46745,,2.14144,,0.045196,,2.554064,,1.582682,,0.429013,,20.2443,,89.29142,,1008.351,,0.098803,0.054372,0.108078,1.083101,1.083101,1.020482,0.694097,1.125364
140,2,7,1,6.749197,,80.28338,,2.917613,,0.228971,,5.524045,,1.512783,,0.435068,,25.28974,,89.55783,,1007.747,,0.045995,0.065944,0.556348,0.449052,0.043559,0.449052,0.614846,0.540367
141,2,7,2,6.647876,,83.50991,,2.39047,,0.26815,,5.337701,,1.587874,,0.448198,,25.66775,,89.61663,,1001.266,,0.047354,0.070868,0.588906,0.491563,0.045341,0.491563,0.637801,0.571502
142,2,7,3,6.476362,,88.22029,,2.644431,,0.213125,,5.907588,,1.831171,,0.585437,,26.806,,88.48487,,1004.141,,0.049498,0.07237,0.630206,0.521328,0.045364,0.521328,0.64099,0.60102
143,2,7,4,6.706623,,89.43103,,2.629829,,0.278371,,5.540617,,1.780997,,0.433993,,25.9401,,88.3786,,1009.981,,0.052178,0.074194,0.673936,0.522078,0.045681,0.522078,0.703636,0.638289
144,2,7,5,6.654823,,84.61199,,2.273492,,0.248825,,5.338803,,1.631457,,0.480835,,26.37262,,88.61809,,1007.128,,0.055815,0.078539,0.675735,0.535569,0.047827,0.535569,0.734581,0.694205
145,2,7,6,6.384933,,82.37218,,2.247373,,0.209428,,5.671649,,1.629381,,0.438807,,26.89049,,89.20092,,1004.018,,0.056846,0.081994,0.696947,0.549609,0.049048,0.549609,0.799057,0.707388
146,2,7,7,6.5573,,84.64292,,2.194358,,0.214206,,5.364716,,1.732268,,0.535625,,26.48082,,88.01947,,1001.38,,0.057903,0.08243,0.734546,0.570613,0.05273,0.570613,0.802275,0.731878
147,2,7,8,6.312623,,87.57034,,2.859943,,0.286571,,5.814232,,1.737565,,0.514659,,25.127,,88.45638,,1003.39,,0.060796,0.087535,0.768112,0.599126,0.05542,0.599126,0.866653,0.748101
148,2,7,9,6.824995,,82.49856,,2.812134,,0.209195,,5.203348,,1.532161,,0.599956,,26.53295,,89.86444,,1003.444,,0.062349,0.089871,0.785903,0.636223,0.057133,0.636223,0.893637,0.774426
149,2,7,10,6.696367,,87.12921,,2.862367,,0.287167,,5.940122,,1.678692,,0.46259,,26.4565,,88.50782,,1001.797,,0.064095,0.094979,0.826178,0.67065,0.060547,0.67065,0.95431,0.835278
150,2,8,1,6.859715,,85.60714,,2.597545,,0.20265,,5.10407,,1.824562,,0.405544,,26.96782,,88.1629,,1003.719,,0.06443,0.096041,0.859156,0.680913,0.0634,0.680913,0.975557,0.851066
151,2,8,2,6.327555,,87.70521,,2.114622,,0.280869,,5.572068,,1.951994,,0.516272,,25.49834,,89.19786,,1001.261,,0.06863,0.098358,0.869183,0.684118,0.064077,0.684118,0.981152,0.889708
152,2,8,3,6.845794,,85.0911,,2.017599,,0.234516,,5.891092,,1.978556,,0.570905,,25.18452,,88.09157,,1004.35,,0.069232,0.101059,0.895671,0.6908,0.065792,0.6908,1.046108,0.935988
153,2,8,4,6.716468,,88.46783,,2.84267,,0.230069,,5.612775,,1.550874,,0.597322,,25.74735,,89.04035,,1006.125,,0.070407,0.103194,0.916626,0.713004,0.066219,0.713004,1.047557,0.997134
154,2,8,5,6.890993,,82.72946,,2.570396,,0.254862,,5.221052,,1.847861,,0.470564,,25.57361,,88.62014,,1001.885,,0.073684,0.106994,0.958546,0.733663,0.069424,0.733663,1.060081,1.041049
155,2,8,6,6.326252,,81.27338,,2.757121,,0.227109,,5.338431,,1.761629,,0.671896,,25.21095,,88.11775,,1007.368,,0.077489,0.110739,0.986889,0.748813,0.069879,0.748813,1.109343,1.100339
156,2,8,7,6.382607,,80.63995,,2.550209,,0.250558,,5.650911,,1.84198,,0.678044,,26.49595,,88.95558,,1007.336,,0.080705,0.112035,0.992225,0.771211,0.069982,0.771211,1.123947,1.161318
157,2,8,8,6.658666,,86.96611,,2.817665,,0.267104,,5.906427,,1.849027,,0.532167,,25.78624,,89.67345,,1000.217,,0.081264,0.115169,1.030452,0.800792,0.073039,0.800792,1.152508,1.184755
158,2,8,9,6.822139,,81.95295,,2.954287,,0.213012,,5.047709,,1.775586,,0.60295,,26.86116,,88.66786,,1000.648,,0.081462,0.117477,1.060167,0.800924,0.076339,0.800924,1.201824,1.193512
159,2,8,10,6.468796,,87.86623,,2.130443,,0.24094,,5.368069,,1.575714,,0.648911,,25.38802,,88.69266,,1000.513,,0.084486,0.122298,1.064294,0.842903,0.078052,0.842903,1.20594,1.214567
160,3,1,1,7.340286,,42.23156,,1.222693,,0.019979,,1.345425,,0.676979,,0.18242,,30.05174,,88.08533,,1007.062,,0.084486,0.084486,0.592261,0.084486,0.03439,1.341919,0.702702,0.750205
161,3,1,2,7.742272,,44.74733,,1.36667,,0.08623,,2.890845,,0.526477,,0.124682,,34.06232,,89.98323,,1003.972,,0.084486,0.084486,0.596807,0.084486,0.035359,1.368935,0.71798,0.755157
162,3,1,3,8.092734,,44.06303,,1.482473,,0.085908,,1.777941,,0.391679,,0.000987,,34.38791,,89.73495,,1002.77,,0.084486,0.084486,0.604999,0.084486,0.036212,1.376651,0.737181,0.774855
163,3,1,4,7.725906,,43.97963,,1.375917,,0.032508,,1.671811,,0.523797,,0.153184,,33.84099,,89.03979,,1009.208,,0.084486,0.084486,0.620633,0.084486,0.036318,1.419002,0.738549,0.795132
164,3,1,5,7.317241,,40.10929,,1.406653,,0.033461,,1.961131,,0.86577,,0.007294,,34.66834,,89.46999,,1002.203,,0.084486,0.084486,0.621664,0.084486,0.036951,1.425345,0.754189,0.798465
165,3,1,6,7.649078,,42.05538,,1.416491,,0.052733,,2.460656,,0.266657,,0.192283,,29.40299,,89.85069,,1006.255,,0.084486,0.084486,0.622098,0.084486,0.037549,1.443888,0.759929,0.819015
166,3,1,7,7.605564,,42.96899,,1.094882,,0.082845,,2.633042,,0.813826,,0.002713,,32.63722,,88.1569,,1008.938,,0.084486,0.084486,0.622883,0.084486,0.037986,1.450054,0.779958,0.831131
167,3,1,8,7.486733,,45.24305,,1.379346,,0.025749,,2.336134,,0.661395,,0.004166,,28.40084,,88.69552,,1004.32,,0.084486,0.084486,0.633922,0.084486,0.038091,1.47091,0.79751,0.852748
168,3,1,9,7.3009,,47.47472,,1.120245,,0.025339,,2.123163,,0.656095,,0.043247,,31.68165,,88.38843,,1009.644,,0.084486,0.084486,0.640477,0.084486,0.039103,1.506822,0.809477,0.862777
169,3,1,10,7.887091,,43.14059,,1.368628,,0.070273,,2.487936,,0.629605,,0.071678,,33.34063,,89.08207,,1004.408,,0.084486,0.084486,0.649785,0.084486,0.040142,1.541719,0.828405,0.874971
170,3,2,1,8.009177,,40.59079,,1.115356,,0.056752,,1.827253,,0.801459,,0.084217,,30.72175,,88.81618,,1005.277,,0.084486,0.084486,0.655051,0.084486,0.040689,1.558051,0.851911,0.889688
171,3,2,2,7.98869,,47.00447,,1.279046,,0.013704,,1.944983,,0.337767,,0.163101,,32.7745,,89.61918,,1000.462,,0.084486,0.084486,0.666355,0.084486,0.040835,1.583102,0.856195,0.893715
172,3,2,3,7.349292,,45.95344,,1.104288,,0.048464,,2.006599,,0.310393,,0.156026,,31.22966,,88.64272,,1006.624,,0.084486,0.084486,0.667944,0.084486,0.041324,1.589313,0.859085,0.916032
173,3,2,4,7.533561,,41.29536,,1.136757,,0.066962,,2.815593,,0.956671,,0.006114,,29.45752,,89.31093,,1006.696,,0.084486,0.084486,0.687188,0.084486,0.041658,1.598593,0.87943,0.920586
174,3,2,5,7.474684,,43.78705,,1.120772,,0.021592,,1.264437,,0.788522,,0.157316,,31.95599,,89.83308,,1008.235,,0.084486,0.084486,0.691056,0.084486,0.042627,1.641495,0.890116,0.923824
175,3,2,6,7.908809,,47.96957,,1.272824,,0.093862,,2.691983,,0.321305,,0.003737,,30.56835,,89.42449,,1007.465,,0.084486,0.084486,0.693399,0.084486,0.042706,1.652261,0.897485,0.941287
176,3,2,7,7.595728,,40.80944,,1.448989,,0.028728,,1.579094,,0.909519,,0.029894,,30.91397,,88.21029,,1003.592,,0.084486,0.084486,0.706352,0.084486,0.043138,1.667682,0.907866,0.959399
177,3,2,8,7.686835,,49.9414,,1.119069,,0.019868,,2.505892,,0.837686,,0.011073,,32.04252,,89.52262,,1008.511,,0.084486,0.084486,0.713182,0.084486,0.043689,1.702661,0.921192,0.978183
178,3,2,9,7.965264,,48.21567,,1.267352,,0.086023,,1.901077,,0.704208,,0.140993,,28.45799,,88.29273,,1006.026,,0.084486,0.084486,0.726777,0.084486,0.0446,1.724512,0.942901,0.985419
179,3,2,10,7.494248,,41.3123,,1.193771,,0.063331,,2.329119,,0.60542,,0.185253,,29.41126,,89.49016,,1002.87,,0.084486,0.084486,0.742322,0.084486,0.044757,1.759896,0.952179,1.002468
180,3,3,1,7.348456,,65.8716,,2.055812,,0.151832,,2.985991,,1.379449,,0.366404,,28.79498,,89.99567,,1002.319,,0.10219,0.056296,0.111263,1.104374,1.104374,1.03477,0.714876,1.155182
181,3,3,2,7.339588,,81.41576,,2.699272,,0.014686,,3.050924,,1.245393,,0.408159,,21.36768,,88.32112,,1007.548,,0.105189,0.057956,0.113627,1.130683,1.130683,1.044632,0.723138,1.183227
182,3,3,3,5.933585,,65.29343,,2.674104,,0.131084,,3.804065,,1.912665,,0.507635,,21.32788,,89.86166,,1003.495,,0.105466,0.05827,0.115707,1.146533,1.146533,1.059759,0.730998,1.19455
183,3,3,4,6.236724,,60.92713,,2.960327,,0.105063,,2.140307,,1.309927,,0.466493,,21.6302,,88.38626,,1005.73,,0.108078,0.058833,0.11623,1.168731,1.168731,1.065064,0.754067,1.217938
184,3,3,5,6.977962,,84.51518,,1.637221,,0.092435,,1.361773,,1.649977,,0.485341,,21.62863,,88.05581,,1006.839,,0.110338,0.060713,0.118665,1.173093,1.173093,1.067456,0.771451,1.250476
185,3,3,6,6.670847,,62.13292,,2.643733,,0.061876,,1.064852,,1.322729,,0.260167,,21.67237,,88.3387,,1007.672,,0.110818,0.060783,0.120309,1.181157,1.181157,1.092732,0.782401,1.266847
186,3,3,7,6.244588,,88.72217,,1.084554,,0.289145,,3.808102,,1.165676,,0.352444,,25.35973,,88.41791,,1000.188,,0.113668,0.061794,0.122955,1.206981,1.206981,1.123161,0.799098,1.271986
187,3,3,8,6.306323,,81.04368,,2.045233,,0.175017,,3.016928,,1.492807,,0.460977,,24.30282,,88.85483,,1003.642,,0.115992,0.062509,0.126192,1.219278,1.219278,1.124351,0.808351,1.288021
188,3,3,9,7.285959,,68.9275,,2.344747,,0.184571,,1.543117,,1.802806,,0.345684,,29.78113,,88.3424,,1001.89,,0.118952,0.064469,0.128336,1.239954,1.239954,1.155535,0.818034,1.292714
189,3,3,10,7.14774,,66.52435,,2.157681,,0.236642,,1.897345,,1.128184,,0.395964,,23.74556,,89.72217,,1007.731,,0.121797,0.066248,0.130514,1.247289,1.247289,1.162272,0.83619,1.326355
190,3,4,1,7.972876,,48.27325,,1.392968,,0.067215,,1.653274,,0.845788,,0.104528,,33.2006,,88.80878,,1005.956,,0.084486,0.084486,0.750821,0.084486,0.04584,1.796848,0.967229,1.015654
191,3,4,2,7.563887,,49.04882,,1.430264,,0.082939,,2.415443,,0.822026,,0.185645,,33.63114,,89.81427,,1000.854,,0.084486,0.084486,0.761867,0.084486,0.046705,1.829235,0.980321,1.021196
192,3,4,3,7.711173,,41.12142,,1.395023,,0.078516,,1.760059,,0.455254,,0.07081,,32.88546,,88.62977,,1002.134,,0.084486,0.084486,0.77997,0.084486,0.047525,1.836924,0.983384,1.031989
193,3,4,4,7.546435,,46.73492,,1.499159,,0.034366,,1.094907,,0.744873,,0.115848,,33.07095,,88.07718,,1007.68,,0.084486,0.084486,0.780183,0.084486,0.048119,1.837702,1.000913,1.050821
194,3,4,5,7.916521,,42.10077,,1.4207,,0.016928,,1.806069,,0.226066,,0.059664,,32.00651,,88.46665,,1002.279,,0.084486,0.084486,0.78397,0.084486,0.048763,1.83892,1.001518,1.051174
195,3,4,6,8.069077,,47.57521,,1.204113,,0.03259,,2.807658,,0.863196,,0.198407,,30.82422,,89.2289,,1002.862,,0.084486,0.084486,0.790404,0.084486,0.049513,1.864328,1.014305,1.059071
196,3,4,7,7.759297,,44.8937,,1.270792,,0.030128,,2.691193,,0.285424,,0.004629,,29.94457,,89.73987,,1001.992,,0.084486,0.084486,0.794277,0.084486,0.050561,1.897292,1.019617,1.066257
197,3,4,8,7.464319,,47.26401,,1.380566,,0.096192,,1.804421,,0.693699,,0.120222,,34.02197,,89.89758,,1000.862,,0.084486,0.084486,0.805644,0.084486,0.050786,1.902686,1.02425,1.0865
198,3,4,9,7.509308,,44.91206,,1.05077,,0.061792,,2.09396,,0.905011,,0.195745,,28.33699,,89.29577,,1003.402,,0.084486,0.084486,0.818624,0.084486,0.051892,1.916542,1.042785,1.093703
199,3,4,10,7.845583,,40.33648,,1.146731,,0.017934,,2.860446,,0.302365,,0.113918,,30.74723,,88.97904,,1008.718,,0.084486,0.084486,0.831666,0.084486,0.052444,1.949483,1.044291,1.105861
200,3,5,1,7.647318,,62.6161,,1.922472,,0.186317,,2.258906,,1.929561,,0.452461,,26.76124,,88.63498,,1007.514,,0.124691,0.066681,0.131694,1.252418,1.252418,1.166632,0.845009,1.331654
201,3,5,2,5.983884,,63.68367,,2.337884,,0.122849,,3.256864,,1.833093,,0.498835,,25.96004,,88.38488,,1005.377,,0.12645,0.068199,0.133149,1.274264,1.274264,1.189295,0.867171,1.341091
202,3,5,3,7.693289,,80.36573,,2.76796,,0.199581,,3.475371,,1.654827,,0.292268,,22.25549,,89.40698,,1003.778,,0.127189,0.069439,0.134782,1.291413,1.291413,1.213302,0.874753,1.341628
203,3,5,4,6.542942,,71.50885,,2.139354,,0.029084,,3.906861,,1.113118,,0.499034,,25.42673,,88.07912,,1001.277,,0.127646,0.071248,0.136555,1.298225,1.298225,1.222933,0.883108,1.341749
204,3,5,5,7.34316,,86.78859,,2.298454,,0.015446,,1.619711,,1.34192,,0.21669,,27.43609,,89.38311,,1009.632,,0.130019,0.071934,0.13915,1.330223,1.330223,1.238734,0.903655,1.353725
205,3,5,6,7.66482,,76.4282,,2.931081,,0.089327,,2.959812,,1.845318,,0.406308,,26.95995,,89.24576,,1004.416,,0.131038,0.072918,0.139725,1.331015,1.331015,1.259877,0.924193,1.371857
206,3,5,7,6.743694,,86.13734,,2.178717,,0.105331,,3.296775,,1.276368,,0.219589,,28.18264,,89.46444,,1008.704,,0.131909,0.074799,0.141917,1.356602,1.356602,1.288679,0.934787,1.399041
207,3,5,8,6.317396,,79.38813,,1.623263,,0.263928,,3.084419,,1.22631,,0.392914,,23.71138,,88.02071,,1000.326,,0.133426,0.075006,0.142225,1.37591,1.37591,1.300859,0.957011,1.433037
208,3,5,9,6.374948,,77.30287,,1.041001,,0.19388,,1.421953,,1.504619,,0.260428,,20.0028,,88.49815,,1005.776,,0.13513,0.075681,0.145094,1.401562,1.401562,1.314328,0.976683,1.440007
209,3,5,10,7.380517,,89.76633,,2.783588,,0.278537,,1.731002,,1.199506,,0.203502,,22.1194,,88.57302,,1005.133,,0.137771,0.076632,0.14808,1.421398,1.421398,1.337505,0.986456,1.444926
210,3,6,1,5.980335,,67.02812,,1.212329,,0.283752,,3.516727,,1.555199,,0.393527,,26.83346,,88.37919,,1009.922,,0.141067,0.07739,0.150608,1.455655,1.455655,1.343893,1.005252,1.468164
211,3,6,2,6.741178,,78.04464,,2.010126,,0.182988,,3.675134,,1.509096,,0.418251,,25.35521,,89.13672,,1003.629,,0.141889,0.078356,0.152979,1.483218,1.483218,1.367433,1.027123,1.492603
212,3,6,3,6.533221,,89.08021,,1.914065,,0.176365,,1.793811,,1.940778,,0.425625,,27.03822,,89.46199,,1006.775,,0.144081,0.078432,0.154107,1.491807,1.491807,1.375609,1.037082,1.504213
213,3,6,4,6.380187,,64.36774,,2.65147,,0.030778,,3.807791,,1.500345,,0.31712,,24.83256,,89.74631,,1008.726,,0.145034,0.079395,0.156533,1.497216,1.497216,1.39677,1.052625,1.533022
214,3,6,5,7.412692,,71.99563,,1.001986,,0.033822,,1.50806,,1.042952,,0.308436,,21.24962,,89.31768,,1003.575,,0.147659,0.079754,0.157085,1.520138,1.520138,1.419382,1.059132,1.541209
215,3,6,6,7.582631,,86.39727,,1.519505,,0.219034,,3.950466,,1.357815,,0.451269,,24.09287,,89.53979,,1000.52,,0.149444,0.081036,0.159941,1.532176,1.532176,1.449083,1.071823,1.574636
216,3,6,7,5.941188,,63.09475,,1.691327,,0.168014,,1.466408,,1.916099,,0.477026,,25.49153,,88.11055,,1002.604,,0.149905,0.082318,0.161282,1.557066,1.557066,1.466149,1.081514,1.596444
217,3,6,8,6.199574,,87.81985,,2.771142,,0.266235,,3.077416,,1.576976,,0.324069,,21.35567,,89.72622,,1000.622,,0.151683,0.082609,0.162606,1.571435,1.571435,1.49481,1.106132,1.602806
218,3,6,9,6.583646,,67.70092,,1.890644,,0.280044,,1.27363,,1.190576,,0.521466,,25.99366,,89.81502,,1000.4,,0.154727,0.084482,0.165901,1.572775,1.572775,1.520631,1.115373,1.603133
219,3,6,10,7.569822,,64.05874,,2.602813,,0.109616,,3.684412,,1.822238,,0.435156,,25.39256,,89.27641,,1008.481,,0.157177,0.084665,0.169042,1.586143,1.586143,1.553986,1.132661,1.613728
220,3,7,1,6.36613,,89.15891,,2.56615,,0.235241,,5.644923,,1.681579,,0.590111,,25.7515,,89.27584,,1001.355,,0.088907,0.125971,1.088598,0.882806,0.081871,0.882806,1.242418,1.221218
221,3,7,2,6.435358,,89.31408,,2.791556,,0.259131,,5.347947,,1.958772,,0.668664,,25.78968,,89.83515,,1004.668,,0.088933,0.127686,1.12363,0.894769,0.084281,0.894769,1.306988,1.248063
222,3,7,3,6.510343,,86.51108,,2.559064,,0.220657,,5.51373,,1.529953,,0.569559,,25.96645,,88.03867,,1004.944,,0.093422,0.1282,1.159001,0.903474,0.085052,0.903474,1.324156,1.309581
223,3,7,4,6.479993,,82.38132,,2.605445,,0.273804,,5.94856,,1.560997,,0.531237,,26.38946,,88.45162,,1005.988,,0.095206,0.130088,1.161972,0.923763,0.087909,0.923763,1.371405,1.321147
224,3,7,5,6.465202,,84.36631,,2.404013,,0.208079,,5.901902,,1.591315,,0.443602,,25.78246,,88.60079,,1001.555,,0.095543,0.131112,1.180453,0.927827,0.090679,0.927827,1.427342,1.366335
225,3,7,6,6.683078,,88.63068,,2.337006,,0.238322,,5.985121,,1.563528,,0.621923,,26.52084,,89.96132,,1001.43,,0.095941,0.13278,1.185996,0.943547,0.093714,0.943547,1.480452,1.392193
226,3,7,7,6.391357,,85.67538,,2.954533,,0.291369,,5.994188,,1.550156,,0.62414,,25.19703,,89.80261,,1002.505,,0.096035,0.133942,1.229671,0.953151,0.094474,0.953151,1.500053,1.447609
227,3,7,8,6.719614,,80.66205,,2.697078,,0.228568,,5.569133,,1.516601,,0.666432,,26.03331,,88.48735,,1008.028,,0.09791,0.136106,1.23477,0.977331,0.09828,0.977331,1.530385,1.466648
228,3,7,9,6.495611,,82.22938,,2.248969,,0.230372,,5.314381,,1.814626,,0.496082,,26.44919,,88.50106,,1004.991,,0.098299,0.136366,1.266145,0.996843,0.100833,0.996843,1.582248,1.494171
229,3,7,10,6.776284,,82.17673,,2.514807,,0.263565,,5.055831,,1.752024,,0.51641,,26.36317,,89.7172,,1005.545,,0.101773,0.140997,1.297861,1.018396,0.101631,1.018396,1.638607,1.551672
230,3,8,1,6.361225,,87.96328,,2.394692,,0.283968,,5.84222,,1.535144,,0.542109,,26.8236,,89.72724,,1004.815,,0.103816,0.14415,1.334946,1.062936,0.103808,1.062936,1.683119,1.582069
231,3,8,2,6.512709,,80.96729,,2.01412,,0.23729,,5.824627,,1.865785,,0.683669,,25.11755,,88.34868,,1002.56,,0.107923,0.147156,1.352559,1.080727,0.107501,1.080727,1.71008,1.588046
232,3,8,3,6.504487,,87.85228,,2.253275,,0.229813,,5.258,,1.572503,,0.438382,,25.47313,,89.32625,,1004.428,,0.111008,0.149597,1.372621,1.123925,0.107722,1.123925,1.735081,1.605302
233,3,8,4,6.426575,,80.71029,,2.296567,,0.264239,,5.077943,,1.724456,,0.591003,,25.89593,,89.83593,,1003.304,,0.113196,0.153298,1.382615,1.132203,0.11042,1.132203,1.792863,1.605759
234,3,8,5,6.426899,,81.63676,,2.822529,,0.238547,,5.307201,,1.870468,,0.497059,,26.35817,,89.92902,,1007.633,,0.114326,0.155433,1.401986,1.159035,0.11182,1.159035,1.823538,1.643444
235,3,8,6,6.47542,,89.59011,,2.961239,,0.296886,,5.232032,,1.856312,,0.568861,,25.60477,,88.6135,,1002.65,,0.118316,0.15901,1.44472,1.195344,0.113122,1.195344,1.833011,1.651089
236,3,8,7,6.424144,,84.82946,,2.218618,,0.224234,,5.209197,,1.862155,,0.573031,,25.27175,,89.57488,,1000.115,,0.118894,0.160581,1.475457,1.23305,0.115237,1.23305,1.836143,1.66602
237,3,8,8,6.635094,,87.68197,,2.345266,,0.225681,,5.059593,,1.91938,,0.620652,,25.11304,,88.7097,,1006.12,,0.123218,0.161638,1.490915,1.253241,0.11697,1.253241,1.861092,1.708059
238,3,8,9,6.429727,,83.28028,,2.385529,,0.21515,,5.422084,,1.690919,,0.634792,,26.47027,,89.00993,,1006.854,,0.124465,0.162928,1.523167,1.282439,0.121082,1.282439,1.885495,1.763706
239,3,8,10,6.702255,,89.89531,,2.857276,,0.224014,,5.308029,,1.807867,,0.452104,,25.59907,,88.05313,,1001.922,,0.125897,0.163144,1.533086,1.3088,0.12278,1.3088,1.947652,1.807771
240,4,1,1,7.696112,,45.56695,,1.255429,,0.03484,,2.847147,,0.394459,,0.050417,,34.48641,,89.39284,,1003.841,,0.125897,0.125897,0.834474,0.125897,0.052472,1.979189,1.068125,1.125906
241,4,1,2,7.94312,,49.83467,,1.015114,,0.018766,,2.109342,,0.550576,,0.001316,,33.10735,,88.24578,,1008.804,,0.125897,0.125897,0.849844,0.125897,0.053136,1.997215,1.078922,1.130366
242,4,1,3,7.740019,,43.59494,,1.063598,,0.098975,,2.546956,,0.805519,,0.132854,,32.46332,,89.27364,,1008.401,,0.125897,0.125897,0.853654,0.125897,0.053152,2.00165,1.089959,1.148841
243,4,1,4,7.82887,,49.35622,,1.498292,,0.092361,,2.237788,,0.926547,,0.185007,,31.88556,,88.22161,,1008.25,,0.125897,0.125897,0.870379,0.125897,0.054236,2.034162,1.109798,1.161127
244,4,1,5,7.828537,,48.71033,,1.49227,,0.072849,,2.208131,,0.468202,,0.030353,,28.52657,,89.07896,,1001.192,,0.125897,0.125897,0.875424,0.125897,0.055412,2.053049,1.130143,1.16303
245,4,1,6,7.710495,,47.03142,,1.407591,,0.035879,,2.166535,,0.528599,,0.065046,,34.7023,,89.36332,,1009.391,,0.125897,0.125897,0.876724,0.125897,0.055616,2.063681,1.145277,1.167387
246,4,1,7,7.480462,,42.75097,,1.243006,,0.078831,,1.28117,,0.904515,,0.191421,,33.96974,,89.68498,,1003.028,,0.125897,0.125897,0.883521,0.125897,0.055942,2.068279,1.168413,1.172352
247,4,1,8,7.465011,,40.99752,,1.250971,,0.05956,,2.925074,,0.937906,,0.060258,,34.33784,,88.8185,,1005.844,,0.125897,0.125897,0.898183,0.125897,0.056198,2.085924,1.174312,1.196257
248,4,1,9,7.852931,,42.45697,,1.007026,,0.037364,,2.09076,,0.251121,,0.020303,,33.20354,,88.51969,,1000.424,,0.125897,0.125897,0.902255,0.125897,0.057314,2.121866,1.184265,1.21581
249,4,1,10,8.096896,,40.43677,,1.488471,,0.055255,,2.39548,,0.352689,,0.135765,,33.76544,,89.47703,,1001.043,,0.125897,0.125897,0.918712,0.125897,0.058195,2.134606,1.187332,1.222276
250,4,2,1,7.311525,,42.39871,,1.44195,,0.074407,,2.148188,,0.619745,,0.016104,,33.52208,,88.94777,,1004.147,,0.125897,0.125897,0.933075,0.125897,0.058917,2.142671,1.210083,1.242492
251,4,2,2,7.865861,,43.28078,,1.023904,,0.077654,,1.862356,,0.677397,,0.11406,,34.65476,,88.99533,,1004.229,,0.125897,0.125897,0.945427,0.125897,0.059134,2.179463,1.220118,1.263198
252,4,2,3,7.490144,,47.66041,,1.167908,,0.016871,,1.670461,,0.966249,,0.050567,,32.08358,,88.50747,,1000.844,,0.125897,0.125897,0.957225,0.125897,0.059337,2.219089,1.232,1.26485
